app_id,title,section_id,section_text,generated_answer,nli_score,nli_raw
817020,Unholy,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: The game is a horror experience that combines exploration, puzzle solving, stealth, and infiltration with a unique weapon that can be used to interact with the environment, overload circuits, illuminate your way, or confuse, lure",0.33,"[{'label': 'neutral', 'score': 0.9789817929267883}, {'label': 'contradiction', 'score': 0.01768585853278637}, {'label': 'entailment', 'score': 0.0033323916140943766}]"
817020,Unholy,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Example: The game is set in a dark and twisted world where the protagonist must infiltrate and fight against a brutal priest caste.",0.03,"[{'label': 'neutral', 'score': 0.9922653436660767}, {'label': 'contradiction', 'score': 0.007474733050912619}, {'label': 'entailment', 'score': 0.00026000384241342545}]"
817020,Unholy,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"Does this game contain elements of the following concept? Answer in 1-2 sentences with your reasoning.

Concept: Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.",96.45,"[{'label': 'entailment', 'score': 0.9645329713821411}, {'label': 'neutral', 'score': 0.031111400574445724}, {'label': 'contradiction', 'score': 0.004355632234364748}]"
1497640,Traitors in Salem,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,The player has completed the game with a score of 100 points.,0.78,"[{'label': 'neutral', 'score': 0.9832788109779358}, {'label': 'contradiction', 'score': 0.008919763378798962}, {'label': 'entailment', 'score': 0.0078014349564909935}]"
1497640,Traitors in Salem,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process. The game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that,98.94,"[{'label': 'entailment', 'score': 0.9894188046455383}, {'label': 'neutral', 'score': 0.009295973926782608}, {'label': 'contradiction', 'score': 0.0012853193329647183}]"
1497640,Traitors in Salem,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.",The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept: The game contains elements of the following concept,0.06,"[{'label': 'neutral', 'score': 0.9960588216781616}, {'label': 'contradiction', 'score': 0.0033260637428611517}, {'label': 'entailment', 'score': 0.0006151366978883743}]"
1497640,Traitors in Salem,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"The game contains elements of the concept of ""Interpretative openness"" as it involves elements of the mental model that forms in the reader's mind, shaped by individual schemas and context. The game also contains elements of ""Interrogator"" and ""Cutthroat"" as they involve the use of Eagle Eye during a Blood Moon and the use of a Blood",98.93,"[{'label': 'entailment', 'score': 0.9893403649330139}, {'label': 'neutral', 'score': 0.009866248816251755}, {'label': 'contradiction', 'score': 0.0007934215827845037}]"
1172190,Chinatown Detective Agency,krauss_1_definition,Walter Benjamin spoke of 'cloudy spots' in Kafka's texts – indeterminate passages that encourage the reader to actively make connections between the elements of a narrative.,This game contains elements of the following concept: cloudy spots.,4.78,"[{'label': 'neutral', 'score': 0.8477177619934082}, {'label': 'contradiction', 'score': 0.10443227738142014}, {'label': 'entailment', 'score': 0.04784994199872017}]"
1172190,Chinatown Detective Agency,krauss_2_kontrast,Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,This game contains elements of the following concept: Not only cloudy spots prompt the reader to interpret actively. Even seemingly clear passages trigger top-down effects that prevent reading from being a purely passive process.,99.52,"[{'label': 'entailment', 'score': 0.9952431321144104}, {'label': 'neutral', 'score': 0.003427559044212103}, {'label': 'contradiction', 'score': 0.001329275663010776}]"
1172190,Chinatown Detective Agency,krauss_3_beispiel_rossmann,"Example: Karl Rossmann flees from a policeman. Although the scene appears clearly described, contradictory details – like his 'too high, time-consuming, and useless jumps' – leave room for interpretation.","This game contains elements of the following concept: Example: The game is set in a world on the edge, where the global economy is in a state of collapse. The game requires real world investigation to solve cases.",0.02,"[{'label': 'neutral', 'score': 0.997816801071167}, {'label': 'contradiction', 'score': 0.0020005647093057632}, {'label': 'entailment', 'score': 0.00018257183546666056}]"
1172190,Chinatown Detective Agency,krauss_4_schluss,Interpretative openness arises not only from the text itself but also from the textual base or the mental model that forms in the reader's mind – shaped by individual schemas and context.,"This game is set in a world on the edge, where the global economy is in a state of collapse and the world is in a state of flux. The game requires players to use their intelligence and intuition to solve cases with real world research. The game is set in Chinatown Detective Agency, where time is a precious resource and every choice affects the world around you",0.2,"[{'label': 'neutral', 'score': 0.9527037739753723}, {'label': 'contradiction', 'score': 0.04528411850333214}, {'label': 'entailment', 'score': 0.002012090990319848}]"
